t,ax,ay,az,gx,gy,gz,lat,lon,speed,course,hacc,truth_lat,truth_lon,truth_speed,truth_course
1491.3,0.1767,0.1768,9.9366,0.0055,0.0035,0.0305,,,,,,52.3863369,-1.5348426,0,308.059
1491.4,-0.0313,0.0182,9.8358,0.0059,-0.0092,0.016,,,,,,52.386337,-1.5348425,0,308.059
1491.5,0.1138,0.019,9.9755,-0.0081,-0.0183,-0.0251,,,,,,52.386337,-1.5348426,0,308.059
1491.6,0.1104,0.1524,9.9694,0.0163,0.0025,0.0204,,,,,,52.386337,-1.5348426,0,308.059
1491.7,0.1107,0.237,9.9458,0.021,0.0111,0.0276,,,,,,52.3863371,-1.5348426,0,308.059
1491.8,-0.1454,-0.2983,9.7429,-0.0129,-0.0159,-0.0204,,,,,,52.3863371,-1.5348427,0,308.059
1491.9,-0.0075,0.1798,9.6718,0.0055,0.005,0.002,,,,,,52.3863371,-1.5348427,0,308.059
1491.999,-0.0776,-0.2752,9.7868,0.0205,0.0085,0.0291,,,,,,52.3863371,-1.5348427,0,308.059
1492.1,0.0883,0.0776,9.9675,-0.0035,-0.0284,-0.0188,,,,,,52.3863372,-1.5348427,0,308.059
1492.199,0.1437,0.1166,10.0122,-0.0072,0.0045,-0.0172,,,,,,52.3863372,-1.5348428,0,308.059
1492.3,0.1086,0.3797,9.9786,0.0162,-0.0016,0.0298,,,,,,52.3863372,-1.5348428,0,308.059
1492.4,-0.1621,-0.3065,9.754,0.0037,-0.0282,-0.0104,,,,,,52.3863372,-1.5348428,0,308.059
1492.5,-0.1715,-0.1431,9.676,0.0102,0.0109,0.0008,,,,,,52.3863372,-1.5348429,0,308.059
1492.6,0.17,-0.1804,9.944,0.0008,-0.0109,0.0158,,,,,,52.3863373,-1.5348429,0,308.059
1492.699,0.1638,0.1028,9.918,-0.0285,-0.0151,-0.0285,,,,,,52.3863372,-1.5348429,0,308.059
1492.8,0.1013,-0.2593,9.8739,0.0077,-0.0024,0.004,,,,,,52.3863373,-1.5348429,0,308.059
1492.9,0.0106,0.0007,9.8139,0.0061,-0.0043,0.0064,,,,,,52.3863373,-1.5348429,0,308.059
1493,-0.0069,-0.0904,9.9082,-0.0145,-0.0031,-0.0143,,,,,,52.3863373,-1.534843,0,308.059
1493.099,0.0793,0.1951,9.9402,0.0287,-0.0122,0.0218,,,,,,52.3863373,-1.534843,0,308.059
1493.2,0.1775,0.0125,10.076,-0.0127,-0.0001,-0.0147,,,,,,52.3863374,-1.5348431,0,308.059
1493.3,-0.1517,-0.0635,9.7399,0.021,-0.0145,0.0118,,,,,,52.3863374,-1.5348431,0,308.059
1493.4,-0.3132,-0.405,9.7125,0.0295,-0.0114,0.0179,,,,,,52.3863374,-1.5348431,0,308.059
1493.5,0.1626,0.2862,10.0274,-0.017,0.0027,-0.0191,,,,,,52.3863374,-1.5348432,0,308.059
1493.6,0.1563,-0.1505,9.9706,0.0156,-0.0151,0.023,,,,,,52.3863374,-1.5348432,0,308.059
1493.699,0.0971,0.2311,9.9312,-0.0169,-0.0054,-0.0127,,,,,,52.3863374,-1.5348432,0,308.059
1493.8,0.1427,-0.109,9.9339,-0.0267,0.0147,-0.0196,,,,,,52.3863375,-1.5348432,0,308.059
1493.899,-0.1705,-0.1377,9.7313,0.0399,-0.0188,0.0277,,,,,,52.3863374,-1.5348432,0,308.059
1493.999,0.0599,-0.0749,9.9755,-0.0203,-0.0031,-0.0165,,,,,,52.3863375,-1.5348432,0,308.059
1494.099,0.0243,0.0066,9.8942,-0.0058,0.003,0.0045,,,,,,52.3863375,-1.5348432,0,308.059
1494.2,0.1157,-0.093,9.9073,0.0104,-0.017,0.0245,,,,,,52.3863375,-1.5348432,0,308.059
1494.299,0.0155,-0.0501,9.779,-0.0107,0.0038,-0.0249,,,,,,52.3863375,-1.5348431,0,308.059
1494.399,-0.1085,-0.3043,9.7741,0.0084,-0.0005,0.0088,,,,,,52.3863375,-1.5348431,0,308.059
1494.499,0.0133,-0.0989,9.8949,0.0146,-0.0054,0.0036,,,,,,52.3863375,-1.5348431,0,308.059
1494.599,0.113,0.0417,10.0792,-0.0188,0.0012,-0.0232,,,,,,52.3863376,-1.5348431,0,308.059
1494.7,0.1879,-0.0056,10.0016,0.0204,-0.009,0.0231,,,,,,52.3863376,-1.534843,0,308.059
1494.8,0.0445,-0.1213,9.8586,0.0111,0.0015,0.0089,,,,,,52.3863376,-1.5348431,0,308.059
1494.9,0.0696,0.0152,9.9428,-0.0121,-0.0048,-0.021,,,,,,52.3863376,-1.534843,0,308.059
1495,0.1138,-0.0777,10.0621,0.0172,-0.0063,0.0159,,,,,,52.3863376,-1.534843,0,308.059
1495.099,0.1955,0.1061,9.9223,-0.0049,0.0018,0.0003,,,,,,52.3863376,-1.534843,0,308.059
1495.2,0.1633,0.0111,9.9997,-0.0167,-0.0049,-0.0241,,,,,,52.3863376,-1.534843,0,308.059
1495.299,-0.1628,-0.2466,9.6784,0.0163,0.0052,0.0305,,,,,,52.3863376,-1.534843,0,308.059
1495.4,-0.1249,-0.0302,9.8554,-0.0164,0.0027,-0.0028,,,,,,52.3863376,-1.534843,0,308.059
1495.499,-0.0165,-0.2036,9.8095,-0.0052,-0.0085,-0.0076,,,,,,52.3863376,-1.534843,0,308.059
1495.599,0.1069,0.0286,9.997,0.0234,-0.0007,0.0251,,,,,,52.3863376,-1.534843,0,308.059
1495.7,0.1139,-0.2727,9.8065,-0.0095,-0.0152,-0.0128,,,,,,52.3863375,-1.534843,0,308.059
1495.799,0.0106,0.0642,9.9055,-0.0201,-0.0112,-0.0194,,,,,,52.3863375,-1.534843,0,308.059
1495.899,-0.0658,-0.3743,9.7506,0.0346,0.0021,0.0273,,,,,,52.3863375,-1.534843,0,308.059
1495.999,-0.021,0.0816,9.9233,-0.0111,-0.0055,-0.0211,,,,,,52.3863375,-1.534843,0,308.059
1496.1,0.1904,-0.039,10.0247,0.0275,-0.0046,0.0122,,,,,,52.3863375,-1.534843,0,308.059
1496.199,-0.04,-0.0345,9.8007,0.0173,-0.011,0.0209,,,,,,52.3863375,-1.5348429,0,308.059
1496.3,-0.0389,-0.3634,9.7051,-0.0193,0.0006,-0.0186,,,,,,52.3863375,-1.534843,0,308.059
1496.4,-0.0805,-0.1518,9.7271,0.021,-0.0083,0.0136,,,,,,52.3863375,-1.534843,0,308.059
1496.499,0.1193,-0.0529,9.9759,-0.0048,-0.003,-0.0021,,,,,,52.3863375,-1.534843,0,308.059
1496.599,0.1243,0.2964,10.0345,-0.0203,-0.0002,-0.0201,,,,,,52.3863375,-1.5348429,0,308.059
1496.699,0.1815,-0.0724,10.0258,0.0181,-0.0075,0.0256,,,,,,52.3863375,-1.534843,0,308.059
1496.8,0.1678,-0.2644,9.7508,-0.0139,0.0025,-0.0101,,,,,,52.3863375,-1.5348429,0,308.059
1496.9,-0.0605,-0.1603,9.8206,0.003,-0.0072,-0.0006,,,,,,52.3863375,-1.5348429,0,308.059
1497,-0.0723,-0.3894,9.6802,0.0161,-0.0208,0.027,,,,,,52.3863375,-1.5348428,0,308.059
1497.099,-0.1114,-0.1334,9.7273,-0.0154,-0.0079,-0.0213,,,,,,52.3863375,-1.5348428,0,308.059
1497.2,0.1056,-0.0995,9.9734,-0.0085,-0.0067,-0.0014,,,,,,52.3863375,-1.5348427,0,308.059
1497.299,0.1504,0.2971,10.0167,0.0228,-0.0063,0.0163,,,,,,52.3863375,-1.5348426,0,308.059
1497.4,0.1282,-0.0224,10.0255,-0.017,-0.0033,-0.0171,,,,,,52.3863375,-1.5348426,0,308.059
1497.5,-0.1365,-0.0918,9.7542,0.022,-0.0069,0.0139,,,,,,52.3863375,-1.5348426,0,308.059
1497.6,-0.1496,-0.4192,9.7594,0.0015,-0.0054,0.0021,,,,,,52.3863375,-1.5348425,0,308.059
1497.7,-0.1997,-0.2643,9.7054,-0.0323,0.0039,-0.0234,,,,,,52.3863375,-1.5348425,0,308.059
1497.8,0.1903,0.0068,9.9807,0.0185,-0.0102,0.0266,,,,,,52.3863375,-1.5348424,0,308.059
1497.9,0.0715,0.1725,9.9294,0.0019,-0.0035,-0.0025,,,,,,52.3863375,-1.5348424,0,308.059
1498,0.1221,-0.0038,9.9785,-0.0194,-0.003,-0.0239,,,,,,52.3863376,-1.5348424,0,308.059
1498.1,0.1505,-0.0404,10.0522,0.0176,-0.0099,0.0227,,,,,,52.3863376,-1.5348424,0,308.059
1498.2,-0.1308,-0.1407,9.6724,-0.0114,-0.0033,-0.0054,,,,,,52.3863376,-1.5348423,0,308.059
1498.299,-0.0818,-0.4211,9.776,-0.0059,-0.0008,0.0011,,,,,,52.3863376,-1.5348423,0,308.059
1498.399,-0.1587,-0.1771,9.6889,0.0183,-0.0036,0.0264,,,,,,52.3863375,-1.5348423,0,308.059
1498.5,0.1691,0.0151,10.0344,-0.0131,-0.0079,-0.0212,,,,,,52.3863376,-1.5348423,0,308.059
1498.599,0.1483,0.1891,9.9966,-0.0149,-0.0047,-0.0085,,,,,,52.3863376,-1.5348422,0,308.059
1498.7,0.1764,0.0906,10.0466,0.0287,0.0042,0.0297,,,,,,52.3863377,-1.5348422,0,308.059
1498.8,-0.0436,-0.245,9.8065,-0.0371,-0.0077,-0.0353,,,,,,52.3863376,-1.5348421,0,308.059
1498.899,0.1101,-0.0983,10.0081,0.0201,-0.0089,0.0134,,,,,,52.3863376,-1.5348421,0,308.059
1498.999,0.0006,-0.0258,9.842,0.0292,0.006,0.0333,,,,,,52.3863376,-1.5348421,0,308.059
1499.099,0.0429,-0.2872,9.7953,-0.0316,-0.018,-0.0312,,,,,,52.3863377,-1.5348421,0,308.059
1499.2,-0.1182,-0.096,9.6957,0.0123,-0.0082,0.0039,,,,,,52.3863377,-1.5348421,0,308.059
1499.3,0.0856,-0.0055,9.9473,0.0068,0.0077,0.0076,,,,,,52.3863377,-1.5348421,0,308.059
1499.399,0.1167,0.1928,10.0044,-0.0251,-0.0118,-0.0318,,,,,,52.3863377,-1.534842,0,308.059
1499.499,0.1376,-0.0412,10.0273,0.0136,0.0065,0.0279,,,,,,52.3863377,-1.534842,0,308.059
1499.599,-0.1861,-0.0161,9.6606,0.0036,0.0017,0.0094,,,,,,52.3863377,-1.5348419,0,308.059
1499.7,-0.1189,-0.4144,9.7234,-0.0114,-0.0161,-0.009,,,,,,52.3863377,-1.5348419,0,308.059
1499.801,-0.1686,-0.1814,9.6645,0.016,-0.0021,0.0248,,,,,,52.3863377,-1.5348419,0,308.059
1499.9,0.1419,-0.0894,10.0044,-0.0057,-0.0027,-0.0142,,,,,,52.3863377,-1.5348418,0,308.059
1500,0.2119,0.1006,9.9602,0.0078,-0.0008,0.0105,,,,,,52.3863377,-1.5348418,0,308.059
1500.1,0.1749,0.198,10.0409,0.0301,0.0033,0.0286,,,,,,52.3863377,-1.5348418,0,308.059
1500.2,-0.2933,-0.1898,9.621,-0.0202,-0.0064,-0.0197,,,,,,52.3863377,-1.5348417,0,308.059
1500.3,-0.0835,-0.2235,9.8396,0.0201,-0.0097,0.0194,,,,,,52.3863378,-1.5348416,0,308.059
1500.4,0.1766,0.0961,9.9243,0.0286,-0.0037,0.0271,,,,,,52.3863377,-1.5348416,0,308.059
1500.499,0.164,0.1696,10.0255,-0.0276,-0.0035,-0.0263,,,,,,52.3863378,-1.5348416,0,308.059
1500.599,0.1033,-0.0637,9.8613,0.0116,-0.0072,0.0144,,,,,,52.3863378,-1.5348416,0,308.059
1500.699,-0.009,0.0805,9.8863,0.0096,-0.0076,0.0013,,,,,,52.3863378,-1.5348416,0,308.059
1500.799,-0.0796,-0.1868,9.8331,-0.0356,0.0057,-0.0288,,,,,,52.3863378,-1.5348416,0,308.059
1500.899,0.11,0.2016,10.0137,0.0213,-0.0059,0.0257,,,,,,52.3863378,-1.5348415,0,308.059
1501.001,0.0638,-0.1153,9.7764,-0.0176,0.0042,-0.0201,,,,,,52.3863378,-1.5348415,0,308.059
1501.1,-0.0932,-0.0692,9.8188,-0.0024,-0.0051,0.0001,,,,,,52.3863378,-1.5348414,0,308.059
1501.199,-0.0486,-0.3154,9.6714,0.0156,-0.0088,0.0278,,,,,,52.3863378,-1.5348413,0,308.059
1501.3,-0.1602,-0.2001,9.7212,-0.0192,0.0042,-0.024,,,,,,52.3863378,-1.5348414,0,308.059
1501.401,0.1264,0.0087,9.9688,0.0164,-0.0074,0.0173,,,,,,52.3863378,-1.5348413,0,308.059
1501.499,0.1626,0.3489,10.0326,0.0228,-0.0148,0.0126,,,,,,52.3863378,-1.5348412,0,308.059
1501.6,0.1669,-0.016,10.0079,-0.0184,0.0036,-0.0198,,,,,,52.3863378,-1.5348412,0,308.059
1501.7,-0.1744,-0.0809,9.7359,0.0202,-0.0108,0.0222,,,,,,52.3863379,-1.5348411,0,308.059
1501.799,-0.0844,-0.408,9.7516,0.022,-0.0036,0.0076,,,,,,52.3863379,-1.534841,0,308.059
1501.9,-0.1763,-0.0881,9.718,-0.0215,-0.0019,-0.0231,,,,,,52.3863379,-1.5348409,0,308.059
1502,0.032,-0.2444,9.8023,0.0238,-0.0044,0.0265,,,,,,52.3863379,-1.5348408,0,308.059
1502.099,-0.0244,0.0278,9.8277,-0.0064,-0.0004,0.0025,,,,,,52.386338,-1.5348408,0,308.059
1502.2,-0.0104,-0.2085,9.7662,-0.0361,-0.0038,-0.0255,,,,,,52.386338,-1.5348407,0,308.059
1502.3,-0.0138,0.273,9.9611,0.0243,-0.0023,0.0277,,,,,,52.386338,-1.5348407,0,308.059
1502.4,-0.0211,-0.1367,9.8504,0.0001,0.0009,-0.0031,,,,,,52.386338,-1.5348406,0,308.059
1502.5,-0.0746,-0.0477,9.8071,-0.0029,-0.0079,-0.0088,,,,,,52.386338,-1.5348405,0,308.059
1502.6,-0.008,-0.3041,9.7644,0.0225,-0.0024,0.0282,,,,,,52.3863381,-1.5348405,0,308.059
1502.7,-0.201,-0.0127,9.6883,-0.0222,-0.0006,-0.0192,,,,,,52.3863381,-1.5348404,0,308.059
1502.8,0.0879,-0.0622,9.939,-0.0157,-0.009,-0.0136,,,,,,52.3863381,-1.5348404,0,308.059
1502.899,0.1418,0.3399,10.0111,0.0389,-0.0007,0.0243,,,,,,52.3863381,-1.5348403,0,308.059
1503,0.1987,0.1248,10.0206,-0.014,-0.0082,-0.0154,,,,,,52.3863381,-1.5348402,0,308.059
1503.1,0.0965,-0.051,9.9835,0.0151,-0.0073,0.0136,,,,,,52.3863382,-1.5348401,0,308.059
1503.2,-0.0624,0.0184,9.8066,0.023,-0.0084,0.0165,,,,,,52.3863381,-1.5348401,0,308.059
1503.299,-0.0915,-0.2391,9.7467,-0.0162,-0.0085,-0.0233,,,,,,52.3863382,-1.53484,0,308.059
1503.4,-0.0992,0.0142,9.7138,0.0125,-0.0031,0.0114,,,,,,52.3863382,-1.53484,0,308.059
1503.499,0.1112,-0.057,9.9436,-0.0054,0.0097,0.0069,,,,,,52.3863382,-1.53484,0,308.059
1503.599,0.0723,0.2145,9.9879,-0.0292,-0.0095,-0.0227,,,,,,52.3863383,-1.5348399,0,308.059
1503.699,0.1152,0.1602,10.0307,0.021,0.006,0.0258,,,,,,52.3863382,-1.53484,0,308.059
1503.8,-0.1149,0.0135,9.7448,0.0075,0.0034,0.0069,,,,,,52.3863383,-1.5348399,0,308.059
1503.9,-0.1192,-0.4557,9.7397,-0.0201,-0.0134,-0.0157,,,,,,52.3863382,-1.5348399,0,308.059
1504,-0.0893,0.1144,9.8838,0.006,-0.0001,0.0182,,,,,,52.3863383,-1.5348399,0,308.059
1504.1,0.2033,0.1245,10.0491,-0.0098,-0.0092,-0.0112,,,,,,52.3863383,-1.5348397,0,308.059
1504.199,0.2002,0.1332,9.8862,-0.0044,-0.0189,-0.0204,,,,,,52.3863383,-1.5348397,0,308.059
1504.3,0.1978,0.0066,10.0741,0.0266,-0.0001,0.0254,,,,,,52.3863383,-1.5348396,0,308.059
1504.399,-0.1685,-0.0533,9.6559,-0.0207,0.0031,-0.0175,,,,,,52.3863383,-1.5348397,0,308.059
1504.499,-0.0754,-0.1938,9.9161,0.0084,0.0024,0.0061,,,,,,52.3863383,-1.5348394,0,308.059
1504.6,-0.0887,-0.0824,9.7808,0.0265,-0.0085,0.0231,,,,,,52.3863383,-1.5348394,0,308.059
1504.7,0.136,0.1357,10.0298,-0.0259,0.0052,-0.0208,,,,,,52.3863383,-1.5348393,0,308.059
1504.8,0.0826,-0.1215,9.7721,0.0264,-0.0114,0.0297,,,,,,52.3863384,-1.5348393,0,308.059
1504.9,0.0878,0.1446,9.9283,-0.007,-0.0031,-0.004,,,,,,52.3863384,-1.5348392,0,308.059
1504.999,0.1629,-0.0319,9.9873,-0.0229,0,-0.0197,,,,,,52.3863384,-1.5348391,0,308.059
1505.1,-0.1952,0.0296,9.6924,0.0256,-0.0146,0.0281,,,,,,52.3863385,-1.5348391,0,308.059
1505.2,-0.0419,-0.1163,9.913,-0.0024,-0.0006,-0.004,,,,,,52.3863385,-1.534839,0,308.059
1505.3,-0.0082,-0.1528,9.8753,-0.0081,-0.0098,-0.0035,,,,,,52.3863385,-1.5348389,0,308.059
1505.4,0.1829,0.05,9.9605,0.0177,-0.0061,0.0256,,,,,,52.3863385,-1.5348389,0,308.059
1505.5,0.0616,-0.0719,9.83,-0.0145,-0.0039,-0.0224,,,,,,52.3863385,-1.5348387,0,308.059
1505.599,-0.1069,0.0476,9.7998,-0.009,-0.0115,-0.0025,,,,,,52.3863385,-1.5348387,0,308.059
1505.699,-0.0138,-0.2187,9.8327,0.0227,0.0005,0.0192,,,,,,52.3863385,-1.5348386,0,308.059
1505.799,0.0236,0.1855,9.9334,-0.022,-0.0023,-0.019,,,,,,52.3863385,-1.5348386,0,308.059
1505.899,0.0634,-0.0297,9.9615,0.0116,-0.0049,0.0109,,,,,,52.3863385,-1.5348385,0,308.059
1505.999,-0.0359,0.069,9.7946,0.0278,0.0109,0.022,,,,,,52.3863385,-1.5348384,0,308.059
1506.1,0.0062,-0.2433,9.8231,-0.0169,-0.0209,-0.0259,,,,,,52.3863386,-1.5348384,0,308.059
1506.199,-0.0041,-0.1864,9.7249,0.0223,-0.0015,0.0042,,,,,,52.3863386,-1.5348383,0,308.059
1506.3,0.0761,0.0119,9.957,-0.0018,0.0044,0.0135,,,,,,52.3863386,-1.5348382,0,308.059
1506.4,0.0029,0.1483,9.9621,-0.0183,-0.0181,-0.023,,,,,,52.3863386,-1.5348382,0,308.059
1506.499,0.1413,0.1662,10.0203,0.0331,0.0051,0.0309,,,,,,52.3863386,-1.5348381,0,308.059
1506.6,-0.0731,-0.0968,9.7082,0.0087,-0.0013,0.0092,,,,,,52.3863386,-1.5348381,0,308.059
1506.7,-0.1644,-0.4111,9.7109,-0.0347,-0.0136,-0.0226,,,,,,52.3863386,-1.5348381,0,308.059
1506.799,-0.1279,-0.2574,9.6502,0.0186,0.015,0.0323,,,,,,52.3863386,-1.534838,0,308.059
1506.899,0.0382,0.1937,9.9812,-0.0043,-0.014,-0.0069,,,,,,52.3863386,-1.534838,0,308.059
1507,0.2556,0.2632,10.0364,-0.036,-0.0171,-0.0346,,,,,,52.3863386,-1.534838,0,308.059
1507.1,0.2072,0.3888,10.0519,0.034,0.0124,0.0376,,,,,,52.3863386,-1.5348379,0,308.059
1507.2,-0.1946,-0.4157,9.6499,-0.0033,-0.0073,-0.007,,,,,,52.3863386,-1.5348379,0,308.059
1507.299,-0.0059,0.0179,9.8018,0.0179,0.0001,-0.0044,,,,,,52.3863386,-1.5348379,0,308.059
1507.399,-0.0883,-0.3959,9.767,0.0252,0.0041,0.0313,,,,,,52.3863386,-1.5348379,0,308.059
1507.499,0.1756,0.1736,9.9708,-0.0092,-0.0163,-0.0217,,,,,,52.3863385,-1.5348378,0,308.059
1507.6,0.1527,-0.1183,10.0118,0.0021,0.0151,0.0177,,,,,,52.3863385,-1.5348378,0,308.059
1507.699,0.1951,0.2594,9.9131,0.0162,0.0027,0.0236,,,,,,52.3863385,-1.5348378,0,308.059
1507.799,-0.2993,-0.1903,9.7343,-0.022,-0.0222,-0.0248,,,,,,52.3863385,-1.5348378,0,308.059
1507.899,-0.1228,-0.2018,9.6893,0.0113,0.0066,0.015,,,,,,52.3863384,-1.5348378,0,308.059
1508,0.1798,-0.0073,9.9805,-0.0103,-0.0065,0.0093,,,,,,52.3863384,-1.5348378,0,308.059
1508.1,0.1462,0.2368,9.9467,-0.0304,-0.0192,-0.0256,,,,,,52.3863384,-1.5348377,0,308.059
1508.199,0.2064,-0.033,9.9818,0.001,0.0165,0.0116,,,,,,52.3863383,-1.5348377,0,308.059
1508.3,0.0239,0.0012,9.8888,0.0109,-0.0101,0.0079,,,,,,52.3863383,-1.5348377,0,308.059
1508.4,-0.0074,-0.1248,9.8925,-0.0287,-0.0161,-0.0368,,,,,,52.3863383,-1.5348377,0,308.059
1508.5,-0.0411,-0.0804,9.7709,0.0163,0.0034,0.0296,,,,,,52.3863382,-1.5348376,0,308.059
1508.6,0.0352,0.1887,9.9771,0.0053,-0.0198,0.011,,,,,,52.3863382,-1.5348376,0,308.059
1508.7,0.0149,-0.0351,9.7719,-0.0017,-0.004,-0.0169,,,,,,52.3863383,-1.5348376,0,308.059
1508.8,0.0101,-0.1284,9.8313,0.0339,0.0099,0.033,,,,,,52.3863383,-1.5348375,0,308.059
1508.9,0.121,-0.3468,9.6189,-0.0256,-0.0189,-0.0232,,,,,,52.3863382,-1.5348375,0,308.059
1509,-0.0049,0.0705,10.0132,0.0094,0.0057,0.0152,,,,,,52.3863383,-1.5348374,0,308.059
1509.1,0.0381,0.3023,9.957,0.0093,0.0023,0.0174,,,,,,52.3863383,-1.5348374,0,308.059
1509.199,0.15,0.222,9.9934,-0.0232,-0.016,-0.0223,,,,,,52.3863383,-1.5348374,0,308.059
1509.3,-0.1773,-0.1808,9.6496,0.0287,-0.0082,0.0222,,,,,,52.3863384,-1.5348374,0,308.059
1509.399,-0.0505,-0.0987,9.8735,-0.0004,0.0032,0.0043,,,,,,52.3863384,-1.5348374,0,308.059
1509.499,-0.033,-0.1557,9.794,-0.0171,-0.014,-0.0097,,,,,,52.3863384,-1.5348373,0,308.059
1509.599,0.1686,0.1509,9.9762,0.0123,0.0007,0.0267,,,,,,52.3863385,-1.5348373,0,308.059
1509.699,0.0876,-0.2102,9.8509,0.0008,-0.0036,-0.0127,,,,,,52.3863385,-1.5348373,0,308.059
1509.799,0.0466,0.0283,9.9174,-0.0248,-0.003,-0.0124,,,,,,52.3863386,-1.5348373,0,308.059
1509.9,0.0139,-0.2096,9.816,0.0262,-0.0038,0.0248,,,,,,52.3863386,-1.5348373,0,308.059
1509.999,0.0334,-0.068,10.0017,-0.0096,-0.0026,-0.0278,,,,,,52.3863387,-1.5348373,0,308.059
1510.1,0.167,-0.4215,9.9339,0.0146,-0.0135,0.0173,,,,,,52.3863388,-1.5348374,0,308.059
1510.199,0.0238,-0.2115,9.8682,0.0179,0.002,0.0183,,,,,,52.3863389,-1.5348375,0,308.059
1510.299,-0.143,-1.046,9.6943,-0.0309,-0.0103,-0.0305,,,,,,52.386339,-1.5348376,0,308.107
1510.4,-0.0283,-0.3911,9.8941,0.0038,0.014,0.0164,,,,,,52.3863392,-1.5348379,0,308.914
1510.5,0.025,-0.3247,9.9074,0.0124,-0.0111,0.0025,,,,,,52.3863393,-1.5348381,0.1055555556,307.411
1510.6,0.1011,-0.8549,9.7932,0.0036,-0.0063,-0.0246,,,,,,52.3863395,-1.5348383,0.2833333333,305.02
1510.7,0.015,-0.7163,9.9171,-0.0301,-0.0143,0.0023,,,,,,52.3863398,-1.5348387,0.35,310.669
1510.799,-0.1265,-0.1764,9.8919,0.0099,0.0049,0.0133,,,,,,52.3863401,-1.5348391,0.4027777778,314.246
1510.899,0.0149,-0.6429,9.7753,0.0006,-0.0099,-0.0072,,,,,,52.3863403,-1.5348396,0.45,309.146
1511,0.0682,-0.0654,9.898,0.0173,-0.0077,-0.0133,52.38635,-1.534817,0.1305555556,311.67,3,52.3863406,-1.5348401,0.4888888889,306.7
1511.1,0.0256,0.3369,10.0275,-0.0097,-0.0102,-0.0043,,,,,,52.3863409,-1.5348408,0.5083333333,305.743
1511.199,0.0504,0.2686,9.8865,-0.006,0.0078,0.0056,,,,,,52.3863412,-1.5348415,0.5111111111,305.436
1511.3,0.0728,0.2814,9.8986,-0.0147,-0.009,-0.0087,,,,,,52.3863413,-1.5348421,0.5138888889,301.887
1511.399,0.0976,0.3008,9.8756,-0.0123,-0.0045,-0.0142,,,,,,52.3863416,-1.5348427,0.5055555556,306.049
1511.5,0.0287,0.2861,9.9796,0.0038,-0.0157,0.0035,,,,,,52.386342,-1.5348434,0.4916666667,309.149
1511.6,-0.0205,0.1785,9.9954,0.002,-0.0007,-0.0071,,,,,,52.3863423,-1.5348438,0.4805555556,310.58
1511.699,0.0945,0.1293,9.901,0.0042,0.0084,0.0172,,,,,,52.3863426,-1.5348446,0.4722222222,305.878
1511.8,-0.0219,0.1864,9.9618,-0.0001,0.0091,0.0103,,,,,,52.3863428,-1.534845,0.4666666667,305.438
1511.9,0.0704,0.2511,9.9401,-0.0156,-0.017,-0.0248,,,,,,52.386343,-1.5348454,0.4583333333,310.743
1512.001,-0.0156,-0.1129,9.8662,0.0023,-0.0092,-0.0096,,,,,,52.3863434,-1.534846,0.4555555556,309.767
1512.1,-0.0092,-0.1658,9.7439,0.0076,0.0126,0.0219,,,,,,52.3863436,-1.5348465,0.45,304.951
1512.199,-0.092,0.0073,9.7596,0.0097,0.0091,0.0102,,,,,,52.3863439,-1.5348469,0.4444444444,310.8
1512.3,-0.0085,-0.177,9.7979,0.0035,-0.0202,-0.0131,,,,,,52.3863441,-1.5348473,0.4388888889,309.285
1512.4,0.1571,-0.0719,9.7775,-0.0179,-0.0154,-0.0038,,,,,,52.3863443,-1.5348476,0.4305555556,305.356
1512.5,0.0328,0.0933,9.7198,-0.0113,0.0028,0.0075,,,,,,52.3863446,-1.534848,0.425,310.2
1512.6,0.0144,0.2247,9.9859,0.0185,-0.0075,0.0023,,,,,,52.3863448,-1.5348483,0.4138888889,307.406
1512.7,0.0107,0.1591,9.9256,0.0151,-0.0121,0.0026,,,,,,52.3863451,-1.5348486,0.4,310.353
1512.8,-0.139,0.2303,9.8991,-0.0001,-0.0177,-0.0143,,,,,,52.3863454,-1.5348491,0.3805555556,313.994
1512.899,0.0525,0.3928,9.8746,-0.0107,-0.0063,0.0058,,,,,,52.3863456,-1.5348493,0.3555555556,311.141
1512.999,0.0247,0.4853,9.9594,-0.0136,-0.0001,0.0086,,,,,,52.3863458,-1.5348497,0.3388888889,307.609
1513.1,-0.3645,0.4529,9.9049,0.0126,0.0069,0.0008,,,,,,52.3863462,-1.53485,0.3,316.991
1513.199,-0.3609,0.3779,9.9521,-0.0027,-0.0138,-0.0076,,,,,,52.3863462,-1.5348501,0.2694444444,315.368
1513.299,-0.384,0.0785,9.932,0.0027,0.0014,0.0024,,,,,,52.3863463,-1.5348502,0.2416666667,303.157
1513.399,-0.2403,0.4779,9.9528,0.0056,0.0046,0.0175,,,,,,52.3863465,-1.5348504,0,305.776
1513.5,-0.3449,0.662,9.9889,-0.0012,-0.0127,-0.0095,,,,,,52.3863466,-1.5348505,0,305.776
1513.6,-0.1028,0.0343,9.7536,-0.0217,-0.0098,-0.0069,,,,,,52.3863467,-1.5348506,0,304.623
1513.699,-0.2367,0.2936,9.7862,0.0123,-0.0076,0.0172,,,,,,52.3863468,-1.5348506,0,304.623
1513.799,-0.2469,0.0294,9.8291,0.0156,0.0115,0.0152,,,,,,52.3863468,-1.5348506,0,304.623
1513.9,0.0281,0.0527,9.9456,-0.0099,-0.0253,-0.0278,,,,,,52.3863469,-1.5348506,0,304.623
